用户ID,评论内容,购买时间,点赞数,回复数,评分,评价时间,产品型号
17147425257,不是全面屏，有点失望,2022-02-17 23:16:39,2,1,1,2022-02-19 09:21:26,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16025403858,不好  花费16000多 连个鼠标都没有  电脑包没有也就算了,2021-06-16 15:32:12,1,3,1,2021-07-22 14:38:15,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18905321703,卖家的服务真差，鼠标垫一个月了还没寄过来。,2023-02-15 10:14:30,0,1,1,2023-03-16 14:14:37,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18373771659,第二天使用就出现频繁黑屏，真闹心,2022-11-08 17:47:52,2,1,1,2022-11-12 12:50:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18534632826,买了不到一个月掉价五百块，有点接受不了,2022-11-18 10:01:51,1,3,1,2022-12-14 20:53:51,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14585774508,键帽都没有安装到位，没开机就退货了，耽误事,2020-08-28 22:23:14,20,4,1,2020-08-30 10:57:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17217788666,每次买完商品后，不是降价就是12期免费分期付款，这款商品也没那么好用。6个月后我要多付500元左右。,2022-02-21 21:21:20,0,1,1,2022-03-06 21:47:37,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15774652497,购买时忘记领8000返还300的优惠劵了，后期还在这家店购买新增的电脑，沟通后也不能累计返还，感觉做生意不太友善！,2021-06-02 09:53:37,3,1,1,2021-06-07 16:31:47,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16217743011,电脑高温，刚刚买没几天cpu高温100度，都**能烧开水了，送的适配器又不能用，用不了一句抱歉就行了,2021-08-06 23:11:06,1,3,1,2021-08-29 13:40:38,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15416970380,就一台主机，一个电源，基本的包和鼠标都没有，啥软件都没有。,2021-03-10 09:19:58,3,1,1,2021-03-13 20:48:09,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14736529710,"20年用了3个thinkpad,这次买后悔了风扇呼呼响，服务不专业，联想这么做，注定没落！",2020-10-01 06:51:53,24,14,1,2020-10-10 12:22:15,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17093276830,这款产品不咋地。电脑发热特别明显。不好。对不起这8000块钱,2022-02-03 15:48:24,1,3,1,2022-02-06 01:55:58,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18486060865,很多开发软件不兼容，TXT文件中文内容都不识别，中文乱码，,2022-11-20 12:33:29,0,1,1,2022-12-06 21:45:31,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17295186482,电脑发热厉害，我的电脑出现拔了电源，出现关机的情况，后面又忽然好了，不知道什么情况，售后感觉有待提高，遇到问题感觉解决途径不好,2022-02-26 08:44:12,0,1,1,2022-03-26 07:55:53,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17210554599,做ps一直卡，才买的一周不到，只有c盘，没有D盘，还得自己移，建议还是买游戏本吧，哎,2022-02-28 00:42:36,0,3,1,2022-03-05 13:42:53,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17981709091,内存没货，还推荐选择加内存服务，如果没有服务，和水货有什么区别？,2022-08-12 23:53:35,0,1,1,2022-08-29 12:30:43,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17820365743,换了共2次，第一次外包装发霉。第二次换全机，机器了差不多半个月无法进入系统，现在换回来还在试机，希望不要在出问题了,2022-07-20 15:03:24,0,1,1,2022-07-24 17:01:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18324689985,短短一个月多一点就降价了1000多元，是不是过分点？还把购买链接变了，无德了吧？,2022-09-18 08:59:56,0,2,1,2022-11-03 17:20:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17472891739,千万别买，标榜独立显卡，实际上只能使用集成显卡，独立显卡只能附属。正在走法律程序维权中,2022-03-29 11:55:36,1,3,1,2022-05-10 16:33:06,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14832883088,"现在11月份，冷天。    
打个英雄联盟都热的不行，到70度，接着网络卡死（估计是发热造成的，我的旧电脑没点事）。
不敢想夏天会怎么样。
要不是已经激活，一定退货。",2020-10-30 19:42:09,5,6,1,2020-11-02 22:37:29,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17866453043,1、屏幕漏光严重影响使用；2、外箱压痕明显，运输过程不知发生什么；已经申请退货,2022-07-29 22:38:49,1,1,1,2022-08-03 12:38:31,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15674265258,收货单天就出现高温现象！就要去维修！激活不能退换，不激活谁能进去系统给我看看！要我不要关掉软件就不会出现了，那我买回看屏幕吗？,2021-04-07 21:32:46,6,3,1,2021-05-15 09:48:00,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15087981129,"讲真的，其他方面都不错，就是散热不行。
只要CPU跑起来 立马爆红。
我是很信任ThinkPad才决定买的！
很想退货啊，可是已经激活了。。",2020-12-21 00:11:08,15,7,1,2020-12-23 23:29:46,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14584642928,"运行速度：一般.
屏幕效果：真心一般
散热性能：开着机没干啥事，温度就能感觉到很高
外形外观：外形普通，妥妥的塑料感
轻薄程度：一般
第一次有问题换了，第二台相同的问题，而且第二台有外型有明显拆过的痕迹，屏幕亮显后上面有个小直杠，联想品质真让人作呕",2020-08-28 20:23:57,5,5,1,2020-08-29 22:27:22,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17279367770,没发现一个优点，用了将近一个月的感受、风扇声音响，电池不耐用，重量重，不方便，性能没任何优势，不如5K的电脑,2022-03-05 00:56:50,2,1,1,2022-03-21 22:29:21,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18469342393,用了一个月左右    我对电子设备不是很了解  但是酷家乐运行俩个小时左右  会出现黑屏的情况  我最近连续几天都这样,2022-11-01 10:36:22,0,1,1,2022-12-03 11:06:39,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17429591199,8K，没以前的笔记本质量好，风扇声音很大，之前的很少有风扇的噪音。整体性一般般，唯一的优点就是看1080P的视频不卡了，但是噪音好大啊！！很痛苦！不推荐购买！,2022-04-15 09:00:48,3,2,1,2022-04-30 11:59:08,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17922751312,此系列相当于cpu烧烤机 也预示着thinkpad摆烂的开始 换了三次机 cpu动不动到100 无奈自己的苦果自己吞 各位机友此款慎重考虑,2022-08-13 16:28:29,1,1,1,2022-08-17 10:51:57,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17780268707,材质和质量对不起价格，显示器上盖有明显弧度，鼓包变形明显，外壳材质非常软，手指戳一戳就能感觉出来，相比以前薄很多值得夸赞，但比这薄的机型多的是！屏幕出厂设置偏色严重，制图工作对颜色要求高的首先这款机型不推荐；发热严重，不过也有好处散热口可以加热水杯，空调房间PS抠一张图可以把凉水加热到35℃，3dmax渲染的时候效果可能更好；除了IBM那点特点就是没有没有特点，整体对联想这些年的进步感觉很失望,2022-07-10 11:47:49,0,1,1,2022-07-15 10:46:06,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14929998514,"散热性能：噪音大的很
其他特色：服务态度差",2020-11-11 21:38:37,4,2,1,2020-11-19 09:56:25,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14903598512,特别差 开机就死机 问客服还爱搭不理,2020-11-11 23:10:32,1,2,1,2020-11-14 22:03:22,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15038954656,开机后不知道怎么就卡了可能要退货服务太差实在不行只有退货了,2020-12-12 00:07:43,1,1,1,2020-12-13 13:10:39,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15582967479,散热不行，而且声音特别大,2021-03-10 13:58:08,3,4,1,2021-04-20 21:50:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15933666722,垃圾中的战斗机，不到一个月主板就坏了,2021-05-30 14:00:17,0,1,1,2021-07-06 10:11:55,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17186405367,这么个标配连个包都没有。简直差评差评。,2022-02-26 13:42:57,0,1,1,2022-02-27 19:52:12,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15389640037,风扇非常响，突然黑屏,2021-03-05 23:39:24,0,1,1,2021-03-06 22:00:29,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15135522058,屏幕太垃圾了，看的吃力，蓝牙反应好慢，连接不上。,2021-01-04 10:16:17,0,1,1,2021-01-04 21:36:08,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17419234939,机器声音大也就忍了，连个最基本的鼠标都没有,2022-04-27 09:23:24,0,1,1,2022-04-27 18:32:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17879260523,垃圾，服务太差，效率太慢,2022-08-04 11:28:05,0,1,1,2022-08-06 16:28:39,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15597540603,垃圾两天坏一次我都快搞崩溃了，这中奖的概率让我遇到了吗？一直对think印象不错这次颠覆了我的认知,2021-03-30 18:54:47,1,1,1,2021-04-24 19:45:54,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15437459450,我对京东换货很失望。收到新电脑显示器有一个坏点。换货结果给我寄来一台返修机。只能退货重新重再下单了。,2021-03-15 11:37:51,2,1,1,2021-03-19 11:00:40,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15619162743,"风扇声音太大。。一直转。CAD还老死机
散热性能：不太好。",2021-04-07 10:26:06,2,1,1,2021-04-30 14:58:13,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16225281464,这东西激活wordExcel 等工具软件就一个难用。非常麻烦。几十点。。唉。。,2021-08-30 10:46:51,0,1,1,2021-08-30 21:46:31,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19031964875,新买电脑就这得行，不给退货差评,2023-03-25 08:22:00,1,1,1,2023-04-18 09:17:43,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15214455568,散热性能：用两天机器就高温！风扇异响，声音很大！,2021-01-07 10:39:51,6,6,1,2021-01-17 22:20:20,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15357266960,第一次京东这边消费，8千东西什么都没送，就一个电脑笔记本，鼠标和手提袋，一个都没送，别的平台买起码送个鼠标或手提袋。,2021-02-19 13:45:46,0,1,1,2021-02-27 00:30:57,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15526118473,太烂的电脑，建议大家不要买！关机也要死机，注销也要死机。,2021-02-10 08:51:56,1,1,1,2021-04-11 11:37:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15377457175,风扇声音太大，裸机太重，也很厚，标注的是轻薄本,2021-02-25 20:26:26,2,1,1,2021-03-03 21:28:25,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16271070093,噪音太大，插口布置不方便，等等，极差一款电脑！！！！！！！！！！！！！！！！,2021-08-02 22:01:36,0,1,1,2021-09-08 15:54:12,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17892251633,垃圾，风扇声音大，发热严重,2022-08-01 00:01:44,0,1,1,2022-08-09 20:42:40,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18462282427,我是真不知道你们售后是干什么的，我退货没人理我了,2022-11-11 19:22:18,0,1,1,2022-12-01 13:47:31,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18781039794,才买不到1个月，就降级1000元，所谓的保价就是垃圾，忽悠消费者。,2023-01-13 22:55:47,0,1,1,2023-02-13 13:50:43,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15182658133,垃圾玩意，键盘一敲电脑跟散架了似的，屏幕偏左。京东还推荐我加购买质量保险？？？？？,2021-01-02 09:32:09,0,2,1,2021-01-10 23:27:26,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14806211331,买来不够一个月，看个电视剧还死机，还一直开不了，联系客服还说不关他们事，就这质量这服务？,2020-09-24 15:48:07,0,1,1,2020-10-27 22:41:38,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15693326273,售后一点都不专业，解决问题靠试，二个客服加一个客户，搞了几个小时还没有解决，垃圾售后，垃圾客服。,2021-05-16 06:08:13,2,2,1,2021-05-19 19:56:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16489642999,本来想用一段时间再评价，结果今天一看，降价了500元，关键还不支持保价！一次很失望的购物体验?,2021-08-22 15:10:48,0,1,1,2021-10-20 12:42:34,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14911589360,打电话给客服，知道大概是这么个情况：10号申请退货京东当天把货拿走了，10号财务把发票给寄了，16号公司门缝里收到发票。从下单到今天前前后后一共11天。问题一退货财务还寄送发票，问题二发票寄送一共6天时间，问题三客服人员很不专业，知道发票在途中不进行拦截，沟通途中挂掉我的电话。指出存在的问题客服人员解释说售后是售后，财务是财务，物流是物流，说的好像都不关他什么事情。最后已经明确提出发票请人过来取走，钱款退我，售后要我自己想办法去处理。,2020-11-06 13:39:44,1,2,1,2020-11-16 09:39:36,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15611804147,刚到手的新电脑，还没超过7天。8千多买的和4千多没什么区别，十分卡顿，联系客服，客服说需要商家处理，处理流程缓慢。,2021-04-21 15:44:52,0,4,1,2021-04-28 14:51:11,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14825890598,支持联系产品，京东太赖，搞个双十一预售，下了单，结果到时间付款还是一样的价格，一样价格也就算了，然而还有送京东年会员和腾讯视频年会员，打客服电话说虚拟赠品还不能补发，所以现在的京东也是一样烂，大家以后别信啥预售，都后面看到没达标指不定还有很多赠品，以后情愿去**,2020-10-30 15:47:04,2,2,1,2020-11-01 19:02:51,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15403115089,大家千万不要够没此型号，风扇就是个吹风机；电池运行不到两小时就没电了。千万要小心购买。,2021-01-12 19:25:42,0,1,1,2021-03-10 10:27:14,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15867191213,电脑有点重 ，而且不支持英文系统，找客服也是各种慢、推脱，没有解决问题,2021-04-30 23:05:51,0,1,1,2021-06-25 11:08:50,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15648303212,真的差评！才买几天反复死机，重启，什么情况，反复这种情况，现在就开不了机。,2021-04-16 10:09:48,0,3,1,2021-05-08 16:21:26,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14897523490,我拿到了电脑开机装我自己的软件装不了，还有更气人的办公软件也用不了，嗨总得来说这电脑太差劲了。,2020-11-11 23:52:04,1,2,1,2020-11-13 23:17:55,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14934377960,"运行速度：一直卡机
屏幕效果：OK
散热性能：一般
外形外观：OK
轻薄程度：厚重
其他特色：质量太差了",2020-11-19 02:43:56,1,1,1,2020-11-20 02:04:45,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14861895959,机子的排风扇声音很大，发热量大。。比我十年前的E520还大。。E520用了十年了都没散热的声音,2020-11-01 15:37:48,1,2,1,2020-11-08 12:44:34,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15906451573,垃圾 风扇狂转 声音就像拖拉机 CPU温度一晚上都在警报 才买第一天 而且啥都没干,2021-06-30 20:37:47,0,2,1,2021-07-01 23:05:34,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18501642711,质量太差 只配运行办公软件 买了会后悔,2022-11-21 19:50:58,1,1,1,2022-12-09 21:24:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14652435206,屏幕显示效果不好，电脑包，鼠标都没有，一个裸机。体验很差，差评。,2020-09-14 14:31:46,2,1,1,2020-09-17 13:52:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16425489636,声音太大，还出现过开不了机的情况，电池还是内置的，买完还降价，所有差的东西都体验一遍,2021-08-30 23:54:20,0,1,1,2021-10-07 10:52:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
15772511767,刚刚拿到手，居然键盘帽就掉了，太无语了，无奈已经激活了，要退货，只能去维修点出证明是质量问题，维修点没法出，只能在售后维修！真的无力吐槽！,2021-06-01 11:07:52,0,1,1,2021-06-07 09:10:00,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14949354532,运行速度：打开一个ppt，卡的不能动，这配置是来搞笑的么，鼠标一直转圈，卡死了，电脑就装了3，4个软件，卡的不行,2020-11-11 00:11:34,0,1,1,2020-11-23 10:02:53,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
14669183985,我之前应该thinkpad的电脑，知道散热风扇声音大，但是这个屏幕真的是要命，看的眼实在太累，真心有点后悔了,2020-09-16 16:57:05,2,2,1,2020-09-21 22:42:07,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
