用户ID,评论内容,购买时间,点赞数,回复数,评分,评价时间,产品型号
19239679817,新机器，开不了机，客服就千篇一律重复，解决不了问题。,2023-06-16 15:14:34,0,3,1,2023-06-18 01:40:38,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19237780133,电脑有问题，无法运行,2023-06-16 09:25:27,0,1,1,2023-06-17 17:58:35,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19237770511,此用户未填写评价内容,2023-06-16 19:51:14,0,0,5,2023-06-17 17:58:01,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236756976,十分不错,2023-06-15 20:00:16,0,3,5,2023-06-17 14:13:18,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236609275,电脑收到了，很漂亮，性能很不错，玩大型游戏不会卡顿，京东送货上门，服务很好！,2023-06-15 20:58:40,0,0,5,2023-06-17 13:38:50,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236605644,此用户未填写评价内容,2023-06-14 20:17:05,0,0,5,2023-06-17 13:38:38,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236540591,外观不错，性价比较高,2023-06-16 16:31:32,0,0,5,2023-06-17 13:20:50,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236314662,其他都还好，就是这个玩意屏幕上有条线?，不知道是不是都有的，还是我运气背，刚好让我碰上了，其他效果嘛还没用，应该来说还行,2023-06-15 21:40:34,1,1,3,2023-06-17 12:26:42,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236254191,到货非常快，用起来比之前的战99好多了，运行速度大增,2023-06-13 16:15:51,1,0,5,2023-06-17 12:14:10,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236250484,做工不错，性能也可以，总体挺好的，现在买性价比也可以。值得入手！,2023-06-11 20:01:11,0,0,5,2023-06-17 12:11:15,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236171938,发货速度非常快，快递小哥直接送货上门。电脑开机一切正常，非常好！,2023-06-16 21:16:30,0,0,5,2023-06-17 11:56:28,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236117562,好用,2023-06-12 10:53:05,0,0,5,2023-06-17 11:42:58,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236110335,此用户未填写评价内容,2023-06-15 22:45:29,0,1,5,2023-06-17 11:42:24,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236088671,"新品到手，无瑕疵，安全落地
屏幕效果：无漏光，
散热性能：不错
运行速度：很流畅",2023-06-16 00:37:57,0,0,5,2023-06-17 11:36:40,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19236056771,东西收到了，等了两天送过来的，品质还是可以的，要有sd卡槽就完美了。,2023-06-15 20:38:57,0,0,5,2023-06-17 11:31:43,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235989200,笔记本收到了，质量不错，做工精致，手感很好，用起来很顺手，重量2kg，性能释放较保守，使用过程中挺安静的。,2023-06-14 10:06:10,0,0,5,2023-06-17 11:17:13,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235773327,"重点说几点，独显版也就是这款是支持pd充电的，我使用pd100w充电可以使用，但是电脑会提示使用惠普自带的充电器。运行速度还是可以的，硬盘是三星磁盘，我这款内存是海力士的，屏幕是lg的屏幕，显示效果还是比较可以的，就是显示亮度可能考虑到功耗只有340尼特左右（这也是看到网上有人发出来的检测）。
外形外观：颜色是那种深一点的灰色，看起来比较沉稳大气，当然还有设计不错的薯条logo，线条比较硬朗，d面还是有一点不够圆滑。
轻薄程度：2kg左右，反正我是可以接受的
运行速度：32g内存加1t的固态，使用起来还是比较流畅，首批我看大多数是三星的那款磁盘，也算是无功无过，稳定运行就可以，后面自己有需要还可以自己更换。
散热能力：风扇声音比较小，中低负载下几乎听不到声音，高负载下声音和车内空调的声音比较像，我自己是可以接受的，其它就见仁见智。
其他特色：毕竟是商务本，大家要根据自己的需求进行选择，大家还有什么问题可以留言，我知道的会告诉大家。",2023-06-12 10:50:20,0,0,5,2023-06-17 10:35:56,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235720731,目前体验真的超级帮，有幸抢到了首发，用了一段时间，散热超级好，噪声不大，键盘手感也超级好，充满电一直看视频能坚持五六个小时，日常办公肯定ok，配色也超级商务，插个旗，下次追评,2023-06-12 08:20:33,0,0,5,2023-06-17 10:23:46,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235680714,上午订晚上就到，京东的服务没得说。收到电脑马上试用，性能满意，给5星好评。,2023-06-12 09:29:13,0,0,5,2023-06-17 10:16:09,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235586017,昨晚到了，用了一晚上，显卡重新下载了驱动，不然PR不兼容，用着暂时还很流畅，就是搞不懂在网页下载完了后为啥要等几秒钟才能打开,2023-06-15 22:59:27,0,0,5,2023-06-17 09:56:15,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235575434,一直很信赖惠普产品，已经用了2天，非常不错，现场编辑图片视频，给客户带来更快的服务！,2023-06-14 22:04:06,0,0,5,2023-06-17 09:54:48,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235522087,质感很好，用起来挺流畅，接口很多。可满足日常工作生活需要。,2023-06-14 00:11:54,0,0,5,2023-06-17 09:41:49,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235506558,配置非常给力，外观中规中矩，只能算买个性价比,2023-06-13 18:26:28,0,0,5,2023-06-17 09:40:09,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235497243,这么大的制造商，供应商。买了连鼠标有没有一个，很失望。,2023-06-16 09:55:16,0,1,1,2023-06-17 09:35:21,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235423591,"运行速度：目前还可以
屏幕效果：色彩效果较为满意
外形外观：上一个电脑上暗影精灵，工作需要这个更轻薄，方便上班携带出差携带
轻薄程度：适中
其他特色：深得我心",2023-06-15 20:10:03,0,0,5,2023-06-17 09:20:40,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235413511,给老公买的，画图用的，之前的惠普电脑有点卡了，重新挑选了最后觉得这款不管是价格还是性能各方面都很合适，所以就果断下单了。,2023-05-02 11:12:29,0,0,5,2023-06-17 09:17:09,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235378266,我工作中一直用的惠普。现在用的是2019年的战99。惠普笔记本性能还是稳定的，没出过什么毛病，值得信任。这次外甥考大学，我就毫不犹豫又选了惠普，一分钱一分货，这款性价比较高。,2023-06-15 21:06:21,0,0,5,2023-06-17 09:05:42,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235351824,京东物流一如既往的快，晚上下单，第二天刘收到货了。笔记本外观漂亮没有使用过的痕迹，是新机。左右两边接口丰富常规要用到的都有，期待后续使用。,2023-06-15 21:05:12,0,0,5,2023-06-17 08:59:50,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235206235,孩子自己选的电脑，很强大。只有京东有卖。618到货也很快，给力。,2023-06-14 12:51:28,0,0,5,2023-06-17 08:11:35,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19235161450,物流很快，使用体验也不错！,2023-04-26 19:28:04,0,0,5,2023-06-17 07:51:56,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234953034,本来准备买surface pro的，后来朋友给推荐的战99这款，性价比妥妥的高，CPU、内存、显卡都妥妥棒，新机收到后迫不及待的开机激活，再次播放我4k、60帧的视频一点也不卡了，视频进度条拖哪儿走哪儿丝滑流畅（＾ｖ＾）,2023-06-12 21:45:27,0,0,5,2023-06-17 03:18:41,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234834511,笔记本很好，孩子很喜欢，到货后赶紧就用了，性价比很好！,2023-06-09 22:08:04,0,0,5,2023-06-17 00:25:29,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234785747,电脑物美价廉，性能非常好，外观时尚，运行速度快，物流速度快，功能强大，屏幕非常清晰，音质好，散热好，设计精巧，值得推荐！！！,2023-06-12 17:04:41,0,0,5,2023-06-16 23:57:08,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234720392,笔记本还行  京东客服越来越坑,2023-06-12 08:39:46,0,1,3,2023-06-16 23:25:55,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234345844,"不愧是战99，做工精细，质量很好，很满意。
物流速度真的是没话说，就是一个字，快
运行速度非常快，人脸识别速度也快",2023-06-12 12:48:10,0,0,5,2023-06-16 21:45:54,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234336050,到手已经把玩了两天了，直接激活了，手感和质感还是很不错的。具体设置还没搞明白，游戏莫名有些卡顿，可能是设置问题，目前为止还是相当满意的，薯条标可真好看呀,2023-06-12 11:23:43,0,0,5,2023-06-16 21:45:13,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234314961,很不错哦，颜色也好看。刚收到可以可以，喜欢可以入手哈,2023-06-16 11:23:22,0,0,5,2023-06-16 21:39:55,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234315455,人生中第一次买电脑，千挑万选决定买惠普的战99，同价位全能本性价比算是比较高了。机身设计简洁硬朗，续航时间也是够久，还可以兼顾一点游戏需求，是梦中情本了。最后谢谢我爱的宝贝送的生日礼物，99！,2023-06-12 08:59:47,0,0,5,2023-06-16 21:39:00,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234260961,电脑颜值在线，画质清晰，反应迅速，老公超级喜欢?爱了爱了！,2023-06-15 20:06:26,0,0,5,2023-06-16 21:28:28,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234197627,此用户未填写评价内容,2023-06-16 12:28:18,1,2,5,2023-06-16 21:14:04,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234199992,很不错，屏幕色彩鲜艳，运行速度丝滑,2023-06-12 13:21:28,0,0,5,2023-06-16 21:13:04,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234178896,之前买过几台惠普的笔记本，感觉还可以，所以这次还是买了惠普的战99，配置挺高的，颜值也不错，就是发热和风扇噪声有点大，要是这两个能解决就完美了。,2023-06-12 17:12:14,0,0,5,2023-06-16 21:07:31,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234117286,"屏幕效果：挺清晰的。
外形外观：薯条标好评。
其他特色：还能再加一个硬盘，好评。
运行速度：目前感受还可以。",2023-06-13 23:27:25,0,0,5,2023-06-16 20:53:57,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234096598,物流快服务上门，性价比高，不错！挺满意的。,2023-06-14 21:53:11,0,0,5,2023-06-16 20:51:04,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234068153,货已到，快递保护的很好，很喜欢,2023-06-15 20:27:13,0,0,5,2023-06-16 20:43:42,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19234059207,2009年买过第一台惠普笔记本，这是第二台，看起来不错，做工比以前的进步很大，希望能多用几年。,2023-06-15 20:30:59,0,0,5,2023-06-16 20:40:33,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233979828,产品一般般吧，没有商家说的那么好，就单独的一台电脑，没有任何赠品，没有电脑包，更加没有鼠标垫和鼠标??这类的东西，私下问过商家，商家说需要给出好评，晒好的图片，才能发赠品，我们也就实话实说，不会单单为了自己的一个赠品夸大其词，坑害他人，感觉到良心有点过不去，大家实际用用吧，多的话不说了&hellip;&hellip;,2023-06-15 21:28:03,5,2,3,2023-06-16 20:22:42,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233962211,不错不错很不错，去年给朋友买了2022版，今年给自己买了2023版,2023-06-13 13:39:23,0,0,5,2023-06-16 20:18:43,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233930250,电脑来的很快，孩子刚刚调试好，表示很满意：引导清晰，屏幕素质很高，运行速度也很快。他说愿意以后还在平台买别些配件。,2023-06-15 20:14:58,0,0,5,2023-06-16 20:14:54,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233930154,目前到货还可以，验机正常，还算满意的，给个好评！,2023-06-15 20:01:35,0,0,5,2023-06-16 20:12:21,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233908226,续航不错，作为商务本玩模拟人生也跑的动，散热声音比我的游戏本小太多，最重要的是带出去学习感觉很漂亮,2023-06-12 13:08:24,0,0,5,2023-06-16 20:08:38,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233922035,儿子帮选的，刚收到笔记本，产品的质感很好，三面都是金属材质看起来也很高级，第一感觉很不错，同价位的本比较，性价比还是不错，刚拿到机器细节的体验后续使用才会有更加深入的体验,2023-06-14 07:52:44,0,0,5,2023-06-16 20:08:35,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233881781,电脑很棒 很精致 性能释放差不多65w cpu在60到80度 烤鸡99度 gpu温度很稳定，在50多度左右 烤机大概75度   除了散热感觉有点弱 其他方面都很满意,2023-06-12 08:32:14,0,0,5,2023-06-16 20:00:02,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233847717,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐,2023-06-14 20:54:47,0,0,5,2023-06-16 19:53:34,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233769913,感觉十分可以，电脑质感很好，十分流畅顺滑，用过之后非常流畅,2023-06-14 19:44:57,0,0,5,2023-06-16 19:33:51,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233749685,?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐特别特别特别好，没有任何破损的地方，外观也好看，好评！,2023-06-12 23:14:45,0,0,5,2023-06-16 19:27:51,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233592184,挺好的，用起来流畅，等以后再耍一下再追评,2023-06-14 21:34:48,0,0,5,2023-06-16 18:49:51,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233518343,战99不错，高性价比笔记本。不错的选择。外观不错。,2023-06-10 19:53:41,0,0,5,2023-06-16 18:32:39,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233345490,感觉还行，应该是首批了，拿到后跑了一下，性能还不错，不知道是惠普偏续航的调教还是怎么，温度不高，但是cpu功耗也不是很高。跑一些工业软件吧，还是有些吃力，总的来看还是挺喜欢的,2023-06-14 18:12:01,0,0,5,2023-06-16 18:14:53,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233437893,"运行速度：办公无碍，游戏够用
屏幕效果：高清自然，色彩绚丽
散热性能：硅脂给力，风扇细声
外形外观：金属机身，质感良好",2023-06-14 00:42:29,0,0,5,2023-06-16 18:12:06,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233343210,笔记本电脑很不错，物流快,2023-04-20 17:55:36,0,0,5,2023-06-16 17:50:36,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233298824,终于买到心仪已久的战99了，外观漂亮，屏幕大，运行速度快。非常满意的一次购物,2023-06-15 20:42:50,0,0,5,2023-06-16 17:39:09,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233283565,"已经收到两天了，之前一直犹豫要不要开箱，因为很多人都说锐龙的性能更好。但最终考虑到我需要做剪辑，加上酷睿版的网卡更好，后面果断开箱，就确认了酷睿版。

看了一下系统信息和配置，网卡是ax211，比锐龙版的稳定很多，lc的显示屏，海力士的内存，三星的硬盘，最后双烤了一下，温度都很正常，60~70左右。

机身全金属，质感也超好，虽然有一丢丢重，但无关大雅，键盘的背光度也很好，触碰很灵敏。

只能说是很满意了，第一次选择惠普，社会主义普诚不欺我，已安全下车。????我的老联想机器，终于可以光荣退休啦。",2023-06-12 08:38:23,2,1,5,2023-06-16 17:37:04,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233259771,用着还行吧，但是咋就感觉不出来一万多的高端感呢。续航也感觉挺一般，没有想象的那么惊艳。,2023-06-02 10:14:23,0,0,4,2023-06-16 17:30:51,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233245785,速度快，质感不错,2023-06-15 21:48:13,0,0,5,2023-06-16 17:26:02,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233155901,快递超快，昨天下单，今天收货，颜色漂亮，等儿子试用再加评，愉快的一次购物,2023-06-15 20:00:26,0,0,5,2023-06-16 17:04:34,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233048973,看起来很大气，不过第一次用笔记本，还不熟悉，但是感觉很舒服！,2023-06-15 20:59:07,0,0,5,2023-06-16 16:39:05,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233042172,物流速度很快，这个配置非常有性价比，嗯，试用了一下，目前没有翻车，客服也很专业，所以是很好的购物体验，好评。,2023-06-14 20:11:51,0,0,5,2023-06-16 16:38:34,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19233022666,"外形外观：可以

轻薄程度：不算太厚，刚刚好
屏幕效果：感觉挺不错
运行速度：目前用起来挺快",2023-06-15 20:01:37,0,0,5,2023-06-16 16:33:16,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232795038,已经用过多台HP笔记本电脑了，总体上质量和服务都不错。正好现在用的电脑性能有点不够用了，在京东APP看到HP新推出的这款战99性能容量配置和可靠性指标等各方面感觉都不错，就订了一台。等了两天送货上门了。刚刚开箱，感觉外观设计不错，各类接口的安排也比较合理。回头再实际测试一下性能表现。,2023-06-12 23:56:00,0,0,5,2023-06-16 15:38:06,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232792150,惠普战99笔记本电脑是第一次购买使用，属于高性能工作站级设计本。配置完全可以满足日常工作需求，看中这款的丰富接口和稳定性。加上人脸识别和指纹解锁全配套，安全性高！,2023-06-15 22:36:04,0,0,5,2023-06-16 15:36:48,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232707803,"第一次买这么贵的电脑，比较忐忑之后的使用效果，外观左角有点小瑕疵，因为没有鼠标自带的不是很灵敏。
设计用最长使用ps，ai，pr等Adobe软件，也可能能会用到基础建模，不是很懂电脑，这个跑分重要吗，不是很高呀。。。
还没有安装软件，后续使用再追评效果。",2023-06-15 22:13:46,0,0,4,2023-06-16 15:17:31,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232564472,电脑收到了，女儿拿到就试着用了一下，非常好，希望后期用着也满意?,2023-06-15 20:42:37,0,0,5,2023-06-16 14:40:01,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232507302,第一次买惠普的笔记本，很棒！,2023-06-12 22:51:36,0,0,5,2023-06-16 14:26:27,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232504705,金属机身，外观精致大气，运行流畅，散热给力，2.5K 高刷屏幕清晰，舒适。,2023-06-06 12:25:15,0,0,5,2023-06-16 14:25:51,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232500221,惠普战99好啊,2023-06-14 13:04:30,0,0,5,2023-06-16 14:24:12,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232449465,用了八年的笔记本中午退休了，外观尺寸比我的W541小了一圈，重量也轻一些，对于我这种日常办公来说性能够用，功率压的比较好，损失一部分性能释放保持散热的稳定性，金属外壳的手感没的说，整体值,2023-06-13 16:17:27,0,0,5,2023-06-16 14:12:31,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232403783,很有质感的一款便携式工作站，做工精良，插口全，键盘手感不错，值得信赖。,2023-06-13 13:39:20,0,0,5,2023-06-16 14:01:55,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
