用户ID,评论内容,购买时间,点赞数,回复数,评分,评价时间,产品型号
19211453660,"运行速度：速度可以的，以前公司配的gen2 十一代i5，前几天换工作了自己买的这个gen3，cpu变成12代i7了，确实更快
屏幕效果：屏幕效果还可以
散热性能：散热稍微差点，只有一个风扇，做仿真时需要架起来，要不太热了
轻薄程度：工作站笔记本里算轻薄的了
其他特色：隐私安全做的很好，最喜欢的就是连手机蓝牙后能离席锁屏
散热能力：散热将就
运行速度：速度很快",2023-06-08 14:18:26,0,0,5,2023-06-11 09:45:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19222019069,"?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.
运行速度：还不错的
屏幕效果：好
散热性能：还可以，偶尔噪声大
轻薄程度：一般，没那么薄
外形外观：经典外观

买来办公出差，绰绰有余，偶尔用用专业软件也是没有问题的",2023-04-14 21:30:34,0,0,5,2023-06-13 20:07:26,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19227684084,第二台了，因为第一台同事说用得不错，所以下手第二台，接下来会有第三台第四台&hellip;&hellip;,2023-06-14 10:08:26,0,0,5,2023-06-15 11:23:19,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19243595212,"1.稳定性可以
2.散热风扇确实有时候声音大，可以接受
3.材料做工稍显不足
4.11系统，懵逼呀，逐渐熟悉吧
5.外观可以",2023-06-17 18:31:45,0,0,5,2023-06-18 19:08:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19238327294,刚开机，现在什么都没装，感觉还不错，用鲁大师跑了一下。手感啥的，还都不错，依然是保持ThinkPad的特色，目前还是比较满意，不知道以后散热怎么样,2023-06-17 08:00:16,0,0,5,2023-06-17 19:58:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19226505044,这个电脑在购物车很久了，价格一直很稳定，虽然是2021年出的型号，但是放到现在性能还是很强的，简单办公足够用了！黑色经典简洁，就是散热声音有点大哈哈哈,2023-04-13 10:50:15,0,0,5,2023-06-14 23:03:38,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19198537895,挑了好几天最终选了这一款，比公司的那个1W+的惠普轻多了，运行solidworks也比哪个强多了，认证过的就是不一般，贼快,2023-06-01 22:59:25,0,0,5,2023-06-07 21:47:23,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19225515547,"运行速度：很稳定
散热性能：散热还可以
其他特色：同时打开CAD，SU等多个软件运行非常稳定；唯一不足的是配置的摄像头像素一般。",2023-05-31 20:00:50,0,0,5,2023-06-14 18:37:12,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19215924683,商品包装完好无损，送货师傅及时上门送货，大品牌正品保证，使用效果不错，推荐大家购买这款笔记本电脑，性价比很高，值得购买体验。,2023-06-11 09:51:53,0,0,5,2023-06-12 11:18:48,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19229625289,整体比较满意，屏幕效果很nice，安装更新时声音比较大比较发热，正常使用时还好！手感不错，后续使用后再来分享体验！,2023-06-12 19:03:23,0,0,5,2023-06-15 20:00:13,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18955823363,"在华为和ThinkPad之间犹豫了挺久，最终还是选择了这款。主要是接口比较丰富，配置高，速度快。不过这个尺寸确实偏大偏沉的，大部分时间就当台式机用了。实话实说，这些年ThinkPad到了联想手里有点不思进取了，经典是经典，但是这个做工感觉万年不变，和苹果、华为等一众厂商比起来真的是太粗糙了，这个键盘甚至都漏光成这样了！还是希望联想能不断创新和提升品质，为消费者提供更好的产品和服务体验。
一如既往支持京东，产品品质有保证，快递小哥服务态度好，运送速度很快，很满意的一次购物！",2023-03-23 16:46:56,3,0,5,2023-03-29 00:37:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19060215027,联想笔记本ThinkPad，买来办公用的，P15v(02CD)英特尔酷睿i7，15.6英寸大屏幕，高性能本设计师工作站(i7-10750H 16G 512G P620 4G)，完美轻松应对日常工作所需，服务好送货速度快，值得推荐！,2023-02-27 00:01:13,2,0,5,2023-04-27 10:44:49,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19065731956,联想电脑很好，值得购买。联想在我国还是一个比较有名的品牌，在全球的电脑市场处于领先地位，这设计本不错！,2023-04-26 23:40:28,1,0,5,2023-04-28 21:13:00,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19036424065,产品的质量很好，我们公司买了好几台了，上次电池损坏，立马上门取件给更换了新的电池，感觉服务态度不错，好评，希望价格上能再多多优惠,2023-04-11 15:42:18,1,0,5,2023-04-19 17:37:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19010708222,ThinkPad产品设计，多年变化不大。但品质始终如一，多年来我一直坚持。换了好几代了，始终相信选择,2023-04-08 23:40:35,2,0,5,2023-04-11 08:52:58,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19113570283,电脑的屏幕显示清晰度和色感还不错，但是风扇运行声音很大，打开软件较多时声音比办公室其他主机运行声音还大，而且排风容易烫到左手，另外运行速度感觉也是一般，感觉运行速度低于预期。,2023-05-04 10:00:44,2,1,4,2023-05-15 14:16:18,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19012003287,还不错的电脑，买来就升win11了，给上初中的表弟买的，p620这种图形卡让他平常编编小程序玩玩游戏完全够用了，希望可以多用几年,2023-02-14 23:02:53,2,0,5,2023-04-11 14:29:08,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19118364728,"运行速度：非常好
屏幕效果：平面设计没问题
轻薄程度：专业机比较不轻便

总体很满意，效率提升心情更好",2023-04-21 22:50:48,0,1,5,2023-05-16 22:59:26,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19033600088,很是哇塞的一款笔记本电脑。性价比很高。推荐购买。设计，工作，都轻松搞定。另外物流也很快。包装也很安全。性能强劲。推荐购买。价格好，功能好。,2023-03-08 20:41:12,0,0,5,2023-04-18 18:27:15,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18922728935,?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞?,2023-03-03 21:11:25,0,0,5,2023-03-20 22:34:40,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19024710052,"运行速度：nice
屏幕效果：很好，非常喜欢
散热性能：不错，杠杆滴
外形外观：外观设计风格非常喜欢这个
整体来说很不错的一款，适用于各种场合",2023-04-14 22:28:19,0,0,5,2023-04-15 17:18:38,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18939351542,京东快递的真的神速，第二天一早就到了，笔记本真的惊艳到我了，联想的品牌真的非常的棒，太高端了，再买笔记本，现在我用的也是联想，大品牌值得信赖！,2023-03-21 23:06:59,0,0,5,2023-03-25 07:51:19,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19027114293,"京东超体神速，马上送货。目前看，电脑运行速度：超快，开机十几秒
屏幕效果：效果很好，清晰度不错
散热性能：天凉了，散热效果明显
外形外观：在 thinkpad 基础上美化了不少，好看
P15v高性能设计师工作站i7-12700H16G512GT600高色域",2023-03-21 15:31:16,0,0,5,2023-04-16 15:08:35,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18968839345,公司画图用的机器，比以前的大砖头轻很多，当然比现在的轻薄本重，只是为什么这款机器的充电头还是以前那种，没有换成TYPE-C口，这点不好。里面的用料不错，接口有加强，M2、内存有金属散热。屏幕也不错。暂时没有发现问题,2023-03-07 09:23:13,0,0,5,2023-03-31 13:11:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19043044153,这是我购买使用的第三台了，前两台都是任职公司买的，第三台属于自己的了。虽然散热被很多人不喜欢，但是它是性能本啊，对于我们这些工程狗，用起来真的很舒服。雷电接口外接扩展坞，USB接口那就是多，可以分多屏用。算量起来就是梦幻。,2023-04-20 16:34:21,0,0,5,2023-04-21 21:42:44,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19031574610,今天才来评价，主要是还没有时间安装软件，一直都是用联想，这是我感觉最棒的一台电脑了。不管是配置还是整机都让我满意，给它点赞。,2023-03-22 10:12:28,0,0,5,2023-04-18 00:30:13,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19030380566,"拿到Thinkpad p15v 用了两天，感觉还不错，但没有达到我的预期！说来也稍微有点Thinkpad情节，拿到本后还是看到有一些小小瑕疵的，其他测试还没进行，当前总体感觉还算满意！用一段时间后再追评吧！
另，这也算是个大件，贵重件了吧，京东也没送货上门！",2023-04-14 16:30:10,0,0,5,2023-04-17 17:01:33,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18968068744,京东自营，物流速度超快，机子漂亮，速度快，运行3D都没什么问题，按键舒服，屏幕大，做设计绰绰有余，最新版windows11，虽然有点不习惯，但慢慢习惯就好了。赞一个。,2023-03-29 16:17:52,0,1,5,2023-03-31 08:47:34,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18994806122,高价值产品还是得选京东自营。一如既往的放心，买来用了几天才敢来评价：质量优良，物流快速。包装没有问题，电脑配置也完全复合产品说明。用了几天，没发现某些平论说得风扇声音和发热问题。绝对静音。,2023-03-30 23:09:27,0,0,5,2023-04-06 16:20:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19006841824,买来过几天才开机的，开机速度比我原先的电脑快多了。屏幕够用了。日常办公用，不打游戏，最重要的是稳定，之前的电脑用了12年，希望这次也能用那么长时间。,2023-02-08 07:13:21,0,0,5,2023-04-09 20:35:46,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19024217641,"包装很好，已用一个月了，整体不错，内存，处理速度都快，
这款是比较耐用可靠性高的，以前就一直用的他
唯一不足就是风扇声音很大，",2023-02-15 00:04:10,0,0,5,2023-04-15 14:23:48,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18930703402,发货速度很快，，物流也很给力，电脑配置看着还算可以，用起来应该很流畅吧。。美中不足的地方就是，没有配电脑包，，挺不方便拿的。。。,2023-02-17 11:28:36,0,0,5,2023-03-22 17:45:49,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18942819818,"孩子学的设计方面的专业，学校要求买设计师笔记本。看了些攻略及京东笔记本排名，最后买了这款笔记本。
虽然大且重，但的确好用，键盘也是全键盘。",2023-02-16 21:16:43,0,0,5,2023-03-26 10:41:14,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19005254510,做网络工程师的哥哥推荐的，说好电脑可以用七八年。用起来品质的确优于其他用过的笔记本。性能稳定，运行一般软件时静悄悄的，并不散热，安心,2023-03-22 18:26:32,0,0,5,2023-04-09 11:44:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19025547501,"电脑非常清晰很满意一次购物是我理想大家有需要赶紧?冲
外形外观：非常完美
散热性能：很好
屏幕效果：很清晰",2023-04-14 21:44:27,0,0,5,2023-04-15 22:22:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18977473838,"这款电脑用于cad,3dmax，cam350等制图软件效果非常好，都试了一下完全没有卡的感觉。工作起来非常爽，确实是一款很好的图形工作站。",2023-03-29 20:32:07,0,0,5,2023-04-02 13:05:24,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19037226449,物流和产品都不错，性价比高，赞赞赞???物流速度真的是没话说，就是一个字：快。商品从外包装来看非常高档，真是一分钱一分货，贵有贵的道理,2023-04-18 22:02:57,0,0,5,2023-04-19 22:03:20,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18867843432,"用了一段时间了，对这款电脑很满意
轻薄程度：满意
外形外观：不错
散热性能：好
屏幕效果：好
运行速度：快",2023-02-07 12:22:12,1,0,5,2023-03-07 12:31:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18774290652,"运行速度：比较快
屏幕效果：这个电脑的配置这个显示分辨率1920差了些，有些模糊无法适应
散热性能：不错
外形外观：设计还是经典款
拿到电脑第二天就送到了联想电脑服务站进行激活升级内存32G双通道，2TSDD，唯一看重也是这个扩展能力了吧。
缺点就是显示器比较模糊",2023-02-04 04:55:43,2,1,5,2023-02-11 16:58:22,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18820194321,朋友推荐的这款电脑，客服态度很好，介绍的也很详细，已经收到货了，手感很好，速度很快，价格小贵，其他都非常棒。可以推荐一下身边的朋友们,2023-02-20 09:55:04,0,0,5,2023-02-23 14:41:22,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18670435190,品牌值得信赖，这个型号性价比极高，用来剪辑的电脑，满足需求，大小尺寸以及重量也很满意，携带也很方便！,2022-11-11 15:20:29,0,0,5,2023-01-08 23:07:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18813255977,快递速度非常快，这款电脑已经关注了很久了，正好这次赶上搞活动，直接就拿下了，第一天晚上下单，第二天上午就送到了，反应速度很快！,2023-02-20 22:44:42,0,1,5,2023-02-21 18:00:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18761299296,这一段时间就注意到价格很坚挺，用的体验感不知道，家人在用，外观是很不错的，需求不高，目前够用，反正也对电脑不懂。。呃。呃。呃。,2022-12-11 21:22:21,0,0,5,2023-02-07 22:44:46,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18852819571,原来的电脑摔坏了，赶紧再买，时间仓促就买了稳妥点的这款笔记本，用了一段时间，总体很满意，速度很快，各方面设计也合理，推荐哦！,2023-02-13 11:17:40,0,0,5,2023-03-04 19:07:45,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18765655150,暂时用起来挺好的，服务态度特别好，激活的时候遇上问题，客服小妹后转接给售后工程师，人员很耐心的指导一步一步操作，完美结束！用段时间再来追评?,2023-01-31 20:21:14,0,0,5,2023-02-09 11:25:02,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18808886958,"首先是送货速度，一如既往的次日达，非常给力。
专业的绘图软件运行的也非常流畅。
配送员更是没说的，和送货速度一直是我们追随京东的主要动力。",2023-02-15 14:34:39,0,0,5,2023-02-20 14:44:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18607937429,宝贝收到啦，实物真的好看，价格非常实惠，强烈推荐这款，超级喜欢不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的！,2022-11-01 16:50:40,0,0,5,2022-12-26 09:10:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18619948583,喜欢thinkpad的键盘，舒适，键盘灯设置很人性化，不会想某些品牌那样很多健没有灯，很难分辨是否开启功能键，内存大，加送的1t价格很实惠,2022-11-10 19:21:26,0,0,5,2022-12-28 21:33:07,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18901826852,"绝对是最开心的一次购物，店家服务态度很好，售后也是。
便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖?",2023-03-06 11:25:48,0,0,5,2023-03-15 17:14:04,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18871177672,我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意。我真的很喜欢它，它完全超出了预期的价值，交货速度非常快，包装非常仔细和紧凑，物流公司有一个良好的服务态度，交货速度非常快，我非常满意购物,2023-03-04 09:05:40,0,0,5,2023-03-08 12:21:13,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18607938683,外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的,2022-11-01 19:34:10,0,1,5,2022-12-26 09:09:07,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18907941147,运行速度：运行速度：用ThinkPad好多年了，一如既往的还用，速度快，质量好，设计开发的好帮手 运行速度快，以后还会继续支持,2023-03-16 09:18:08,0,0,5,2023-03-17 11:58:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18720318914,"纠结好久，买dell，hp还是thinkpad
最终还是选择thinkpad，
性价比最高的这款p15v，
开机速度比较快，
质量不错，重量比较重。
适合办公用。",2023-01-01 08:15:27,0,0,5,2023-01-24 16:06:27,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18773859050,"运行速度：还可以，开机十几秒

屏幕效果： 显示清晰，没有什么高的要求不用选4k

散热性能：还没开始长时间使用，有待观察
外形外观：家族式设计，看自己喜好了
轻薄程度：比我想象的要轻",2023-02-06 22:29:07,0,0,5,2023-02-11 15:25:00,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18774801338,京东快递就是快，今天下单第二天就到了，送货真是挺快的，京东自营的电器质量也是挺有有保证的，让人买着放心，具体情况就看长期使用情况吧,2023-02-06 20:04:58,0,0,5,2023-02-11 18:41:16,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18760098980,"屏幕效果：色彩可以的。显示色彩效果满意。显示动态一般。

散热性能：温度到系统自动设定温度开始工作风扇吹声音能接受。
。
运行速度：可以够用。
重量可以接受但是也不轻。",2023-02-01 13:13:48,0,0,5,2023-02-07 16:55:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18861648362,这是自己用的第三个Thinkpad的，以前一直用的T系列，为了工作需要，这次换了P系列。用了几天，还是熟悉的感觉，中规中矩，是这个价位里面表现比较稳定的了。推荐比较注重商务办公和品牌的人选着。,2023-02-23 17:41:09,0,0,5,2023-03-05 22:46:02,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18820549471,thinkpad笔记本，质量一直稳定，除了价格贵外没啥别的毛病。这次购买是比了一下价格，还是京东的价格好一些，所以就京东买了。,2023-02-17 17:54:14,0,0,5,2023-02-23 16:21:10,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18869966362,"运行速度：完美，运行大文件也不卡
外形外观：漂亮，经典设计，辨识度高
轻薄程度：很轻，背着出差不重
散热性能：完美，快速散热
其他特色：很轻薄不重",2023-02-22 12:21:39,0,0,5,2023-03-07 22:57:49,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18669257393,笔记本送货非常快，迫不及待打开看，遇到点操作问题，客服也很快教解决了。电脑也不会像想象中那么沉重。运行速度不错,2022-12-23 20:49:23,0,0,5,2023-01-08 19:01:10,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18857427067,东西很好，质感也不错，期待它在工作中有更好的表现。。。。。。。。。。。。。。。。。！！！！！！！！！,2023-03-03 20:52:41,0,0,5,2023-03-05 14:08:55,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18898535600,"运行速度：运行速度快
屏幕效果：屏幕清晰
散热性能：散热功能强大
外形外观：外观漂亮
轻薄程度：很轻的那种",2023-03-09 10:48:18,0,0,5,2023-03-14 19:09:02,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
