用户ID,评论内容,购买时间,点赞数,回复数,评分,评价时间,产品型号
19216675979,"这个电脑真的颜值超级高，这真是我梦中的电脑，键盘的手感非常好
运行速度：超级流畅，丝毫不亚于顶尖厂牌的游戏本
屏幕效果：平面非常高清
散热性能：用了三四个小时，都一点温度都没有，散热是一流的",2023-06-11 22:06:06,0,0,5,2023-06-12 14:24:06,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19224885241,孩子马上开始他的大学生活，笔记本是必备的，时间充裕，就在网上对比了非常多，最后选择惠普战99，性价比最高，没有之一，这个价位，3050ti独显，大屏幕，大电池，大续航，还兼顾了重量，当然战99的质量也没有话说，孩子对外观也非常满意。,2023-06-13 20:53:26,0,0,5,2023-06-14 15:54:12,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19219696758,"之前买的暗影精灵用了7年，再换电脑果断还是考虑惠普，因工作需要一直在战系列中徘徊，最后惊喜发现有战99新款首发，且配置相当不错，价格也让人接受，在各个平台搜寻评价基本都反馈超高性价比。0点蹲点抢秒无还遗憾了很久，到10点又刷到了果断下单，当天下午5点就到货了，物流很快。
外形外观：金属机身，有质感很大气，我特别中意，重量和厚度对我来说还好，毕竟游戏本更厚更笨重，电源键的位置有点奇怪，一开始找了很久，有点担心按delete会误按到
运行速度：新机配置简单且速度很快，不用看指引就能操作完成；简单使用一些软件运行速度很快
屏幕效果：很好很好
散热性能：用了半个小时底部发热有少许明显，能接受，声音挺小的",2023-06-12 09:50:11,0,0,5,2023-06-13 10:10:40,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19230156762,物流很快，外观精致，不算很重，屏幕显示效果挺好的，运行速度也很快，很不错的一次购物体验！值得拥有！买来感觉很不错，按键也很舒服！,2023-06-12 13:34:46,0,0,5,2023-06-15 21:54:04,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19226135951,颜值高，操作流畅，目前无卡顿现象，完美。果然惠普没让我失望。开机就版本升级了，现在正在更新系统，很满意。重量大小都可以接受，放在包里随身携带也算比较方便了。键盘很好看。包装很严实，机器简洁硬朗，客服热情认真，是一次愉快的购物。,2023-06-12 10:13:07,0,0,5,2023-06-14 21:21:46,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19226688131,"运行速度：外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！
屏幕效果：很满意，没有什么不适
散热性能：没有发现过热情况
外形外观：很帅，很高级",2023-06-12 12:18:21,0,0,5,2023-06-15 00:43:40,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19203091869,"运行速度：运行速度：速度快， ISV认证，三维建模不用再为卡顿烦恼了

屏幕效果：2.5K、120Hz高刷新率磨砂屏，看久了也不觉得累，色彩显示很漂亮

散热性能：散热表现优秀，较低的表面温度表现，手接触的B面微微热

外形外观：经典惠普&ldquo;薯条&rdquo;logo，外观沉稳大气

轻薄程度：移动工作站做到这尺寸和重量，很优秀

其他特色：拓展性表现优秀，双插槽+双M.2给后期升级留下了很大空间；低噪音。性价比很高的一款主流价位高性能移动工作站。",2023-06-05 15:03:44,0,0,5,2023-06-09 02:01:13,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19190989729,"运行速度：快
屏幕效果：好
散热性能：无风扇声，静音
外形外观：颜值耐打
散热能力：强
其他特色：金属质感设计",2023-06-03 16:01:53,0,0,5,2023-06-06 08:43:42,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19209762764,看了好久，终于选定这款惠普战99，外观颜值非常漂亮，散热口设计很合理，专业图形处理，完美运行UG，在运算一些复杂的后处理绰绰有余，这价格买到这么好的电脑简直划算，???,2023-06-06 23:16:14,0,0,5,2023-06-10 18:47:28,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19228192371,"运行速度：很快
屏幕效果：很清晰，值得购买
散热性能：设计优良
外形外观：轻薄又稳重，有质感。
专业设计本，工作专用，相信惠普专业图形工作站的实力。",2023-06-12 09:21:15,0,0,5,2023-06-15 13:39:26,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19222321312,"外形外观：非常nice，金属质感，做工精细。
屏幕效果：色彩艳丽，非常清晰。
散热性能：非常静音，散热良好。
轻薄程度：不薄不厚刚刚好。",2023-06-12 11:23:55,0,0,5,2023-06-13 21:22:38,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19199584359,"运行速度：非常快，我估计可以战10年
屏幕效果：画面色彩很适合眼睛
外形外观：炫酷大气上档次，喜欢喜欢
轻薄程度：非常合适，符合预期",2023-06-06 10:10:38,0,0,5,2023-06-08 09:30:05,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19215451993,笔记本的质量很好，做工也很优秀，很有质感。新系统速度也非常快，比老的笔记本不知道好多倍，工作效率提高的不止一星半点，好评，非常的nice。对了，京东调货也挺快的，快递也很好。,2023-06-08 10:28:28,0,0,5,2023-06-12 09:30:40,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19173983117,到货就打开了，质量可以，颜值很高，满意这次的购物质量，快递很快，工作需要，屏幕很大，接口很多，高续航，符合我的使用要求。,2023-05-31 15:17:27,0,0,5,2023-06-02 12:54:32,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19226712279,"散热性能：散热性能一流，不愧是工作站
外形外观：外观大气上档次，是一款非常不错的电脑??
轻薄程度：轻薄适中，携带方便
运行速度：运行速度满意
屏幕效果：屏幕效果还不错，惠普值得信赖",2023-06-13 20:04:55,0,0,5,2023-06-15 01:08:49,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19227818448,"运行速度：运行流畅，唯独就是WIN11有那么点膈应
屏幕效果：屏幕效果显示极佳，无坏点，杠杠的
散热性能：散热不错，正常使用风扇声音也很小，靠近D面也只能听到小小声
外形外观：外观很棒，手感特别好，很阳刚！",2023-06-12 08:20:03,0,0,5,2023-06-15 11:57:15,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19228244163,发货快，开箱后也完美，系统激活后安装了PS、PR和其他常用影相软件。运行速度很满意?，散热风扇声音也在可接受的范围内。真心的喜欢?,2023-06-12 12:25:00,0,0,5,2023-06-15 13:55:02,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19170655314,收到后迫不及待的开箱 不得不说大品牌惠普就是高大上 包装精美 笔记本外观很酷 开机速度快 屏幕高清 运行速度也很快 散热很好 键盘是亮点很好用！,2023-05-30 18:40:41,0,1,5,2023-06-01 17:27:56,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19225653993,"开机速度很快，运行流畅不卡顿，大品牌，值得信赖，选择困难症可以闭眼入，比想象中轻便，好评！
散热能力：很好

外形外观：大气，上档次

屏幕效果：极佳体验",2023-06-12 22:10:47,0,0,5,2023-06-14 19:15:01,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19192965136,"公司需要，已入手第二台了，客服也特别给力，完全不用担心设置啥的问题
运行速度：流畅
屏幕效果：清晰
散热性能：挺好
外形外观：有种闪电侠的感觉，清爽",2023-06-05 17:09:33,0,0,5,2023-06-06 16:29:23,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19229911176,"挺好的，和想象中一样，满意！宝贝收到咯??，真的很棒呀！?质量真是没话说，非常满意！?开心开心?正品，棒棒哒，价格很优惠，总而言之挺好的，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！
运行速度：快
屏幕效果：棒棒哒
散热性能：夏天还行
外形外观：高端
轻薄程度：一般
其他特色：续航还可以吧",2023-06-12 20:21:44,0,0,5,2023-06-15 21:03:00,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19224139590,"晚上下单， 第二天上午到货， 够速度。
外观踏实稳重，做工精良细腻。
已装好系统， 使用一天。
性能不错，无大负荷时声音很小，几乎无声。
无明显发热，续航能力等以后长时间使用再评。",2023-06-12 17:15:20,0,1,5,2023-06-14 12:58:22,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19173132981,"六一节给自己买的礼物
很好的生产力工具
屏幕大，键盘手感好
3050ti玩一般游戏没问题
而且双硬盘扩展 内存也可以自己加
很方便",2023-05-31 09:44:28,0,0,5,2023-06-02 09:55:28,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19232319154,"最新版工程师站，非常信赖大品牌。
颜值在线，全金属外壳，手感不错，运行流畅。
非常期待后续工作中的完美使用。",2023-06-13 04:35:33,0,0,5,2023-06-16 13:36:59,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19218058554,"发货速度快，屏挺大的（长期用win7的十多年前的机确实有种不同的感受，新版系统能下更多新软件）很不错！
其他特色：有摄像头挡板，少见多怪觉得很新奇
运行速度：很好",2023-06-12 08:44:31,0,0,5,2023-06-12 20:06:38,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
