用户ID,评论内容,购买时间,点赞数,回复数,评分,评价时间,产品型号
19041992289,产品真的超级棒，下次还会买的，愿越做越好，非常好的购物体验商品符合描述，主要是活动便宜，能省很多钱东西质量还可以，快递速度也很给力,2023-04-11 15:54:54,0,0,5,2023-04-21 15:51:19,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18936229096,开机超快，运行速度超快，屏幕效果好，配置完全满足我的要求，不错不错,2023-03-15 17:28:32,2,1,5,2023-03-24 10:45:59,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18886886699,电脑性能强大，开机只需要十秒钟，运行速度快，看电视不卡顿,2023-03-09 07:58:57,3,1,5,2023-03-11 21:33:42,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18763130114,笔记本很轻薄，适配器也很小巧，总体不重。有数字键盘，按键很舒适，按键的字符很大，开机很快。,2023-02-06 23:07:23,0,0,5,2023-02-08 15:18:52,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18864482122,京东物流很快，产品开箱安装使用，屏幕清晰度高，期待后续性能使用效果！,2023-03-05 00:12:52,0,0,5,2023-03-06 13:58:47,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18908365261,运行很流畅，配置完全Ok，外观也喜欢，5星好评,2023-03-15 14:37:17,0,0,5,2023-03-17 14:20:19,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19179421711,惠普战99金属感很强，运行速度很快，散热很好,2023-06-02 17:14:57,0,0,5,2023-06-03 16:09:44,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19133823579,京东物流非常快，实物已经收到，非常不错，值得购买，会继续购买支持的，好评！,2023-04-13 13:00:07,0,1,5,2023-05-21 22:09:18,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19140172264,买来SolidWorks画图的 比游戏本好点但没有到达理想效果 凑合用吧,2023-05-08 15:28:48,0,1,3,2023-05-23 21:56:07,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18888137846,电脑收到了，颜值担当，速度还挺快，正在安装应用，希望能达到我想要的效果,2023-03-10 23:55:14,0,0,5,2023-03-12 11:15:20,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18992666473,笔记本已收到，是给女儿买来搞设计用的，等他回来。就可以用了。惠普大品牌，值得信赖。,2023-04-04 20:16:20,0,0,5,2023-04-05 21:05:56,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18438535784,"运行速度：够快，神速
屏幕效果：够大
散热性能：效果快
外形外观：大气上档次",2022-11-17 14:21:59,0,0,5,2022-11-25 01:33:13,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18376896640,高端大气的设计风格，屏幕色彩清晰，对比了很多，最后还是选择了hp战99，为的是给孩子大学专业学习用solidworks，希望不辜负期望。,2022-11-11 21:40:18,0,0,5,2022-11-12 20:35:15,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19133817082,京东物流非常快，实物已经收到，非常不错，值得购买，会继续购买支持的，好评！,2023-04-24 16:37:10,0,1,5,2023-05-21 22:06:04,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18350178191,手感非常舒服，超薄，质感也不错，还没有使用，使用了再追加评论，京东物流真快，昨天下单今天一大早就收到了，客服小姐姐态度真好,2022-11-07 17:17:59,0,0,5,2022-11-08 10:36:27,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18382709471,相信HP的品质，买的就是放心，用的就是舒心，双十一下单，物超所值！,2022-11-11 12:03:32,0,1,5,2022-11-13 19:26:09,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18383257570,机器比想象中的要轻巧。运行很流畅。散热效果也不错，很很有骨感整体造型满意，颜值在线！,2022-11-12 20:14:56,0,1,5,2022-11-13 20:37:28,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18513176892,刚到手，比想象中轻薄，非常满意,2022-12-06 23:54:30,0,1,5,2022-12-11 23:24:50,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18447660236,"运行速度：非常流畅
屏幕效果：有护眼模式
散热性能：还不错",2022-10-28 16:48:42,0,0,5,2022-11-27 16:06:05,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18469443522,一直想买一个惠普的笔记本工作站，这次如愿以偿。京东从外地调货，神速到达，赞一个！笔记本是w11系统，屏幕清晰大气，超喜欢。,2022-11-25 00:03:08,0,2,5,2022-12-03 11:31:55,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18610694097,"大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算,客服真的很不错哦～",2022-12-18 21:48:49,0,1,5,2022-12-26 18:55:40,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18372699029,"挺好的，系统流畅，运行速度快
运行速度：好

屏幕效果：够用了

轻薄程度：有点重，毕竟15寸的",2022-11-10 20:16:42,0,0,5,2022-11-12 10:05:17,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18371244674,"屏幕效果：色彩很不错
轻薄程度：厚度不算薄，但设计的看起来很薄
运行速度：良好",2022-11-09 15:58:36,0,0,5,2022-11-11 23:14:34,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18884760482,收到产品后，跟惠普宣传的一样好用，性能不错,2023-03-09 13:46:01,0,0,5,2023-03-11 11:20:58,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18891254224,货收到了，颜值挺高的，轻薄，运行虚拟机没有感觉快，可能和虚拟机有关系吧。,2023-03-10 22:03:32,0,0,5,2023-03-13 08:13:24,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18860991754,速度不错，做图效率大大提高，性价比挺高,2023-03-03 20:01:31,0,0,5,2023-03-05 21:18:27,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18318411174,物流速度快，服务态度好！外观漂亮，产品质量也有保证，2020年有买过一台，今年再买一台。,2022-10-27 16:23:58,0,0,5,2022-11-02 15:48:46,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19106854378,工作站还是可以的，发热量大，不过是正常的 毕竟工作站,2023-05-08 16:30:39,0,1,5,2023-05-13 10:18:01,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19166222969,轻薄，大气，舒适度高。,2023-04-05 10:17:21,0,0,5,2023-05-31 16:01:53,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19126352141,"到手感觉不大行
质感不好
移动工作站应该更硬实一些",2023-05-17 08:29:15,1,1,1,2023-05-19 14:43:30,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18907791226,还是京东递快送货快捷，晚上下单第二天上午就到了。点赞,2023-03-15 18:41:13,0,0,5,2023-03-17 11:12:32,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18528147819,品牌认可，这个东西，就是好,2022-12-12 15:44:49,0,0,5,2022-12-14 00:22:19,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19123249294,产品好，服务好，质量好。,2023-05-17 10:32:37,0,0,5,2023-05-18 14:53:02,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18895647944,整体来说还可以，但是没有鼠标和电脑背包，很是&hellip;&hellip;；希能能送个晒单大礼包！！！！,2023-03-13 01:51:44,0,0,5,2023-03-13 20:55:10,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19090918570,之前买的是11代的。今年换12代的，希望好用,2023-05-02 21:25:44,0,0,5,2023-05-07 19:07:23,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
18867340411,我还不懂的用。先学学。货是好货,2023-03-06 12:56:44,0,0,5,2023-03-07 10:18:04,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19088359433,老铁们，你们的本子前后壳有色差吗？,2023-05-05 09:02:30,0,0,5,2023-05-06 20:51:51,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19056495399,总体还可以，就是有些办公软件不兼容，有点儿难受,2023-03-21 17:38:58,0,0,4,2023-04-25 22:48:43,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19175287533,收到了挺快。,2023-06-01 16:38:00,0,0,5,2023-06-02 17:48:46,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
19016143393,比官网贵几百,2023-03-22 00:58:16,1,1,1,2023-04-12 17:33:30,惠普(HP)战99 全新12代15.6英寸高性能笔记本设计师创作本工作站（i7-12700H 32G 512G T600 4G独显 高色域）
