用户ID,评论内容,购买时间,点赞数,回复数,评分,评价时间,产品型号
18760884203,普通版本的屏幕真的很差，还没有我2015年买的MacBook pro清晰，很后悔，激活后不退不换。,2023-02-06 22:59:11,0,1,2,2023-02-07 20:37:22,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18648264934,年货节便宜了500大洋,2022-12-14 22:56:19,0,1,3,2023-01-03 23:09:55,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18561791009,一般般，一上来注册一堆微软的东西，最后还进不了系统。我曾一度以为我买的是微软的笔记本。固态硬盘给的是一种快淘汰的东西，我去联想售后加了一个固态，还给我加错了，不能识别。后来查了下，电脑用的太旧的配件。我靠联想也只能剩下联想了。,2022-12-01 20:48:17,0,1,3,2022-12-18 11:57:55,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18496163966,快递速度快，但电脑有时关不定时关机，不知是不是电池问题！先用下再观察看看,2022-12-02 16:37:36,0,1,3,2022-12-08 18:33:09,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18496113121,双十一购买，使用几天频繁出现蓝屏，经过咨询售后恢复出厂设置，在没有安装任何软件的情况下开机即蓝屏，11月25号申请换新服务，12月8号到货。拆开包装电源适配器明显是旧的（我退回的适配器保护膜完好，这个没有保护膜，有明显伤痕）笔记本怎么样我真不敢期待了，总之俩字后悔,2022-10-31 12:16:19,0,1,2,2022-12-08 18:22:27,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18478694564,买来半个月就开不起机，灯一直闪，闪后出现排气，发警报声音.需上门维修。放电15&ndash;30秒后仍开不了机。售后维修人员说硬件有问题，需上门维修,2022-11-09 12:56:35,0,1,3,2022-12-05 15:41:27,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18478430312,首先是激活问题，激活直接卡在最后一步怎么都进不去，蓝屏，重启还是一样的问题，最后打电话联系人工客服才解决（店铺客服纯纯机器人不给解决问题的），说是普遍问题，就很糟心，新机器啊。风扇声音是真的大，感觉和电风扇2档差不多了要。买了没半月直接降价500，问价保就是说过了8天保价时间，正好给你保不了价，这东西激活了就是你的了，不要想着啥退换服务了，除非是大的硬件质量问题。这是买的第两台Thinkpad，应该是和这系列最后的缘分了，感觉真不如比他价位还低的如小新和拯救者等，唯一说得过去的就是这个碳纤维材质和小红帽了。,2022-11-18 21:03:32,0,2,2,2022-12-05 14:40:11,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18475845726,老婆是设计师 给她买的，女性使用有点厚，性能还行吧,2022-11-11 22:07:58,0,1,3,2022-12-04 20:55:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18456894215,好的点不多说了，说说不好的地方，1.屏幕亮度不正常，偏黄，感觉这问题比较严重，与电脑价格不匹配；2.电脑运行时电报般的电流声过大。,2022-11-11 00:09:39,1,1,3,2022-11-30 00:05:37,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18414648389,"满意的地方:屏幕大，看内容舒服；键盘打字也舒服；cpu给力
不满意的地方:发热量大(夏天不开空调都不行了)，风扇很吵，有时候没开啥应用也乱叫；联想管家显示主板温度96&deg;，但是我又没跑什么程序；开机慢，要17秒
总的来说，没达到预期！",2022-11-10 20:47:44,0,2,3,2022-11-19 17:41:23,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18382758920,卡顿太严重，用个文件夹都能卡死。转移点文件卡七八次。避坑,2022-10-20 11:06:28,0,1,2,2022-11-13 19:28:18,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18376984537,刚买回来不到半个月就坏了还是主板坏了，就这质量怎么放心。要求退货京东售后态度强硬就是不行你能咋的，又是一次糟心的购物体验???,2022-10-20 10:36:37,0,1,2,2022-11-12 20:46:09,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18336718087,没有那么好用，想给差评又不忍心,2022-10-27 08:54:44,0,1,3,2022-11-05 20:31:06,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18275285649,买完之后真是直线降价，才发现原来六字头就能搞定,2022-09-22 15:34:40,0,1,2,2022-10-25 08:33:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18272542325,风扇声音很大，还没怎么用就有一些发热,2022-10-24 00:00:07,1,1,3,2022-10-24 18:45:41,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18170161617,收到货SSD是西数SN730 OEM，速度偏慢；略加个程序风扇声音有点大，左出风口 风很怎，左键盘都热的；p620显卡入门级，宣染慢，其它还好。,2022-09-29 12:57:11,1,1,2,2022-10-06 00:11:33,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18163282945,充电口烧胡充电不稳定，通过工程师不拆机算是解决了，目前一切正常，希望以后不要出现其他情况,2022-08-15 20:52:52,0,1,2,2022-10-04 17:46:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18139373504,散热风扇声音大，office无法使用，真对不起这个价格！,2022-09-26 21:01:19,0,1,2,2022-09-29 21:23:36,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18126621812,"不知道这会不会是最后一次购买thinkpad了，thinkpad从t60p更换到w520一直用到现在期间也购买过x220体验一直非常的满意，10年前购买的w520现在都仍在服役。就在纠结到底是买p15还是p15v时恰逢p15v gen3发布了（心想都第三代了应该很好了），考虑到p15的厚重(尺寸和重量几乎和w520一致加上电源适配器带起来伤心)和价格购买了p15v gen3，但是这次的体验真的不满意。
1.抱歉对p15v gen3只能给到3星，多给的1星只是期望thinkpad还能给小黑粉们带来希望。
2.如视频中的测试这个宇宙改变不了的风扇声音真心不小，在安静的环境中使用压力不小，p15v的热设计应该是不及格的。用久了后键盘上方较热，出风口冬天不知道能不能给咖啡保温，cpu负荷高于10%时风扇声音很大，对比w520都在满负荷下出风口声音更大，也别说这个处理能力更强了，就看同功率下的对比就好，w520满负荷170w,这个才135w。
3.屏幕ips漏光，黑暗环境的照片实际上肉眼看要稍微好些。
4.100%srgb色彩还没有以前的w520好图中两个对比很明显了，待p15v校色后在看看。",2022-09-19 10:48:50,11,1,3,2022-09-27 12:45:47,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18087138918,其它不知道，散热太差，风扇就没停过,2022-09-19 08:14:31,0,1,2,2022-09-19 22:48:14,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18086140702,声音有点吵，没鼠标和鼠标垫，速度还没测试,2022-09-19 00:00:39,0,1,2,2022-09-19 19:24:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18045286051,刚刚到手后，开始安装软件，风扇的声音的确是非常大，整个键盘都在升温，第一次接触所谓的工作站感觉很一般,2022-09-09 23:05:03,0,1,3,2022-09-10 22:55:12,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18040521061,现在的thinkpad已经不再是曾经的thinkpad了，我第一台是x200用了十几年了，还能用，第二台t430s也快十年了，加了扩展坞当台式机用，散热稍微差点，但依然坚挺。这台P15v，用了刚好半年，结果usb坏了，多亏了京东的180天只换不修，换了台新的，还赚了个电源。我还买了台E15送人，结果刚拆封，键盘帽掉了&hellip;&hellip;唉，没法说了，恨铁不成钢,2022-08-21 15:22:29,0,1,2,2022-09-09 19:38:33,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17957997133,外包装破损，里面没烂就算了,2022-08-18 14:04:06,0,1,3,2022-08-24 15:56:40,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17941510139,东西已收到，置换的，但是置换时和下单时不一致，说屏幕不好什么的，找理由又收了100元，相当于旧笔记本折价为120元。另外这么贵的笔记本连个电脑包鼠标都没有，有点失望。,2022-08-18 08:16:54,0,1,2,2022-08-21 12:40:34,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17868527921,物流很快，电脑反应速度也很快，但温度确实高，什么都没开，散出来的热气都烫手。电脑自带win11家庭版系统，看评论区说可以安装SW2020，所以才买的这一款，可事实上安装了也用不了，客服推荐换个专业版系统，没办法又花了点毛爷爷，换成了专业版系统，软件就可以用了。看看用的效果怎么样吧，担心会高温死机。,2022-07-27 00:00:26,0,2,3,2022-08-03 21:20:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17829577340,收到货了 正在测试 之后告诉大家,2022-07-25 00:08:57,0,2,3,2022-07-26 16:09:48,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17812976626,使用一个月会出现黑屏卡顿现象,2022-06-15 20:47:10,0,1,2,2022-07-22 19:51:35,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17807947303,开机时死机一次，技术指导重启后顺利开机，机器还行，刚开始装软件的时候略微卡顿，后期没卡顿了，排风扇声音有点大。我比较亏，看价格的时候是9499，付款之后发现是9999，客服说没有~就打发了，店大欺客这个得扣两颗星。,2022-07-18 17:50:49,1,1,3,2022-07-21 16:41:54,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17718281990,安装程序时候风扇噪音太大了 比一般情况下要大很多,2022-06-20 01:52:16,0,1,3,2022-06-30 12:42:10,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17678431576,原本对联想也没啥社会好感度，没得选，只好买这个机器。。。用了两天之后再做实际使用体验评价，整体只能算及格，具体得分不配给3分。左边插电源线，右边网线，不仅乱，还特别碍事，就不能统一规整到左边嘛？最接受不了的是风扇噪音，登个~都响得跟拖拉机似的。其他隐形问题，三两天内也不会全暴露出来，但心里一点底都没有，原本的民族大牌，好尬。。。,2022-06-17 23:23:15,0,2,3,2022-06-22 11:25:07,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17671460239,电脑速度没有想象的快，开机和重启都慢，不值这个价格，感觉亏了,2022-06-17 20:00:13,0,1,2,2022-06-21 08:43:36,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17670439888,这个风扇的声音怎么做到那么响的 快和飞机??一样吵了,2022-06-18 16:56:40,0,2,3,2022-06-20 22:31:35,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17579188765,啥设计师工作站呀，我剪个视频卡死了。而且非常容易发热，不到10分钟就烫手了。,2022-05-25 00:20:46,1,2,2,2022-06-04 01:02:36,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17546801198,散热不好，容易升温,2022-05-27 06:07:31,0,1,3,2022-05-27 19:20:45,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17538752669,外壳有点状压痕,2022-05-18 09:27:44,0,1,3,2022-05-25 21:18:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17527703989,"用了半个多月了还感觉别扭。花这么多钱买的感觉不值！很专业的评论我肯定是写不出来的，只能把自己使用过程中的感受和大家分享下：1.首先承认速度够快，打开SOLIDWORKS-30M左右的机械装配图20S左右，比家里的旧电脑快了至少1倍。2显卡显示真不行，效果还不如旧电脑的950M.3.把所有的USB,HDMI，SD这些插槽都放在一起（右侧前面），拔插小心翼翼；最#的是USB就2个，不买USB扩展口根本不够用。",2022-05-01 00:23:51,2,1,3,2022-05-23 14:26:23,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17454259650,收到货时外箱有严重变形，包装箱与产品大小及外箱显注标示完全不符（有扔，摔，压的痕迹），目前产品暂时未拆封，不清楚是否因外箱的损坏从而影响到产品质量，待上海完全解封且安装后再进一步反馈。,2022-03-29 14:44:23,0,1,3,2022-05-06 13:03:39,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17411449355,说实话，我个人感觉很一般，这个价格了真不低了，买来画图用的，没感觉快多少，不过风扇噪音是真大，动不动开足马力排热风，就CAD画图来说，没感觉比我用了七八年的华硕N56v好到哪里去,2022-04-15 20:34:25,1,1,3,2022-04-25 18:52:09,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17351716716,就一个电脑和充电器，啥都没有，包装也很简单。而且从京东换人后这个配送实在是让人。。。,2022-04-01 00:04:13,0,1,3,2022-04-10 19:23:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17302300145,太容易死机了，第一次买这么贵的电脑，感觉太失望了,2022-03-16 07:52:28,0,1,2,2022-03-27 22:48:36,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17266838642,屏幕是真的不怎么样，开机没注意看说明否则会退掉,2022-03-15 10:56:41,0,1,3,2022-03-18 17:36:14,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17233287250,散热差，嗡嗡的声音每次还有点吵，音质差，别的还可以，有点卡，不是特别卡,2022-03-03 22:21:19,0,1,3,2022-03-10 12:17:23,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17227899004,新电脑偶尔 小红点鼠标卡死、失灵！又不是经常这样！找个人说理的地方都没有！：(       还有谁碰到这种情况么？,2022-03-03 15:51:32,0,1,3,2022-03-09 09:13:43,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17055876682,散热声音巨响，比我用了5年的还响,2022-01-25 10:14:56,0,1,2,2022-01-26 16:28:00,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17009225585,千万别买，谁买谁后悔，就运行个**软件，风扇声那是整天呼呼的，发热也历害，已经注册不能退货，否则早退货了。,2022-01-03 23:13:19,0,1,2,2022-01-18 15:35:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16989190238,"散热性能：买的时候就看到有人评论说在计算量大时会发热，风扇会很响。可我还没有跑很重的活，机器也还没特别热，风扇就响得不得了，感觉风扇还没必要转这么厉害，不可思议。

其它的都还算正常。",2022-01-02 17:16:56,0,2,3,2022-01-14 16:42:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16966604435,一般,2021-12-31 19:28:50,0,1,2,2022-01-09 20:46:22,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16937688525,"屏幕效果：清晰度不够
散热性能：稍微工作一会温度就有点高，散热风扇声音大",2021-11-05 00:09:08,0,1,2,2022-01-04 08:26:28,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16922575117,个人感觉散热不咋滴，动不动就高温报警，风扇呼呼的，噪音太大。还专业设计用的，专业软件打开就高温报警，这个价位不建议购买。,2021-11-10 08:18:20,0,1,3,2022-01-01 08:32:38,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16851082178,质量一般，外观品控还需加强，跟索尼的电脑质量没法比。,2021-11-11 17:07:35,0,1,3,2021-12-21 19:42:44,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16820719520,为了12.12先把价格升上去，又降下来，牛，，，,2021-12-11 20:06:01,0,2,2,2021-12-15 21:09:20,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16768553836,开机噪音大，冬天手放在风扇口可以取暖！,2021-11-29 00:26:39,1,1,3,2021-12-04 17:49:19,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16748412130,笔记本散热不是很好，一会就热的不行，每隔十几秒就有咚咚的响声，也不知道是啥提示音。,2021-10-26 03:46:45,0,1,3,2021-11-30 19:24:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16736400373,散热性能：时不时风扇声音很大，不知道什么原因。,2021-10-20 21:51:56,0,1,3,2021-11-28 14:44:30,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16709423075,风扇声音特别大，不如之前的拯救者笔记本,2021-11-05 01:45:43,0,1,3,2021-11-23 15:11:01,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16692462987,双十一买的，这么快就降价了，刚用几天电池不耐用，早上十点充满电出门下午二点开机到现在四点多就剩下30%多的电，真无语了,2021-11-10 20:00:03,0,1,2,2021-11-20 16:27:55,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16673993249,没有性价，比太贵了，不值这个价，还不如买苹果,2021-10-23 23:12:31,0,1,3,2021-11-17 19:12:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16612241838,电脑还行吧，我不是太懂，没觉得比五千的电脑快，但是差一百八千的电脑就送个USB分线器，鼠标，电脑包，啥的都没有，就感觉挺过分。另外，分线器是后来送来的，快递员连东南西北都分不清，我还是耐心的给指路，最后还埋怨我指挥的不好，反正就不太开心的一次购物。,2021-11-05 16:51:35,0,1,3,2021-11-10 15:13:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16583811315,散热声是真踏马的大。。。,2021-11-01 21:03:13,0,2,3,2021-11-05 23:58:19,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16565651477,我很喜欢thinkbad这个品牌，以及p15v这款机器。但验机过程中的发热吓到我了，没敢激活，重新订购了一台，一样别让我失望。,2021-10-31 19:17:37,0,1,3,2021-11-03 11:43:59,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16533413903,运行速度：一般吧，用solidworks画简单精简都很卡，风扇声音太大了，弄的我怀疑人生了，都没运行程序有时候声音都大,2021-10-20 23:26:04,0,1,3,2021-10-28 21:56:19,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16514903899,真.买一个星期就降价300，散热有点不好，风扇嗡嗡的,2021-10-14 10:40:05,0,1,3,2021-10-25 10:32:23,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16453004214,没有一样赠送品。东西还是不错，用了一天，摄像头还没找到地方开启，华为手机助手装不上。,2021-10-10 10:33:55,0,1,3,2021-10-12 22:17:17,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16369969488,一般一般能用，一般一般能用,2021-09-17 10:33:12,0,1,3,2021-09-27 09:20:21,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16292493967,电脑散热有待提高，还没运行什么大软件，风扇就呼呼转。,2021-09-03 00:00:17,0,1,3,2021-09-12 15:17:10,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16240153587,"散热性能：没开什么软件风扇就一直运转，散热差很烫，
运行速度：开画图软件有点卡，不适合做设计用",2021-08-19 17:02:39,0,1,2,2021-09-02 16:55:26,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
16215590679,本看起来不错，用起来也还可以。但是屏幕有点松动，在关闭屏幕时会有异响，不影响使用就懒得退了。不过说实在的，买这种贵重的电子产品还是不要在京东买了。去年底在京东买了个电脑就有质量问题，后来换了，今年又买台电脑又有小问题，我对京东无语了。,2021-08-13 19:53:10,2,1,3,2021-08-28 23:06:04,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
